"CustomerID","CLV.Id","CLV.period.first","CLV.period.last","CLV.period.length","CLV.predicted.mean.spending","CLV.predicted.total.spending","CLV.CET","CLV.PAlive"
12430,"12430",2011-12-08,2011-12-19,12,63.4979307558273,6.73778121128,0.106110248492809,1
12431,"12431",2011-12-08,2011-12-19,12,56.4308392391164,24.98069000233,0.44267798138671,0.994688177164483
12432,"12432",2011-12-08,2011-12-19,12,208.068917697781,30.7685974671263,0.147876952538473,0.974958151232373
12433,"12433",2011-12-08,2011-12-19,12,125.2239569215,16.9816529208889,0.135610256522514,0.993293092766351
12434,"12434",2011-12-08,2011-12-19,12,62.5666175780434,6.85899859041535,0.109627127946619,0.979883492134479
12435,"12435",2011-12-08,2011-12-19,12,66.705555047951,4.31273198742662,0.0646532658985662,0.928534774967244
12436,"12436",2011-12-08,2011-12-19,12,63.4979307558273,4.29033149206649,0.0675664772221378,1
12437,"12437",2011-12-08,2011-12-19,12,53.5950611972114,24.729367895285,0.461411319305886,0.997897751281455
12438,"12438",2011-12-08,2011-12-19,12,105.065087613168,11.4839145310235,0.109302859702601,0.950576354368488
12441,"12441",2011-12-08,2011-12-19,12,63.4979307558273,1.57062050436481,0.0247349871983138,1
12442,"12442",2011-12-08,2011-12-19,12,63.4979307558273,11.3735646419152,0.179117091006488,1
12444,"12444",2011-12-08,2011-12-19,12,122.873359764773,31.4756641203831,0.256163453010805,0.990530540516942
12445,"12445",2011-12-08,2011-12-19,12,63.4979307558273,8.57182451428034,0.134993761406842,1
12446,"12446",2011-12-08,2011-12-19,12,63.4979307558273,5.89675792499356,0.0928653556864512,1
12447,"12447",2011-12-08,2011-12-19,12,63.4979307558273,2.21845852636694,0.0349374932373422,1
12448,"12448",2011-12-08,2011-12-19,12,63.4979307558273,6.669830136778,0.105040117959527,1
12449,"12449",2011-12-08,2011-12-19,12,126.782272946878,24.0341972784653,0.189570645168474,0.987919249801431
12450,"12450",2011-12-08,2011-12-19,12,46.6573287257404,3.32571968810343,0.0712796848626412,0.724825428924648
12451,"12451",2011-12-08,2011-12-19,12,106.200818379138,19.6305115767227,0.184843317371072,0.99454792679015
12452,"12452",2011-12-08,2011-12-19,12,63.4979307558273,9.29479994962165,0.146379572357461,1
12453,"12453",2011-12-08,2011-12-19,12,63.4979307558273,3.49658926659843,0.0550661923148974,1
12454,"12454",2011-12-08,2011-12-19,12,76.2072026492316,13.4318178932896,0.176253915986313,0.872388522652796
12455,"12455",2011-12-08,2011-12-19,12,47.0140765223548,9.26614361369758,0.197092962344833,0.982088172654939
12456,"12456",2011-12-08,2011-12-19,12,81.2382794854268,12.0222332594137,0.147987295343575,0.984818779367984
12457,"12457",2011-12-08,2011-12-19,12,35.9451341820851,12.7752527368779,0.355409794053432,0.981464934399907
12458,"12458",2011-12-08,2011-12-19,12,71.0131168443783,4.38666490257242,0.0617726005772368,0.934005848595315
12461,"12461",2011-12-08,2011-12-19,12,56.9676863158986,5.3764400023633,0.0943770117773387,0.879708894247725
12462,"12462",2011-12-08,2011-12-19,12,55.9950071162369,7.19926434120918,0.128569754911623,0.991320342321629
12463,"12463",2011-12-08,2011-12-19,12,48.942133464901,11.5046412547511,0.235066198391242,0.987705780499929
12464,"12464",2011-12-08,2011-12-19,12,51.6017062355231,11.634132074864,0.225460220671056,0.995416951230222
12465,"12465",2011-12-08,2011-12-19,12,49.7329435392415,7.52611315975772,0.151330539159004,0.984537245853691
12468,"12468",2011-12-08,2011-12-19,12,56.5506459756087,4.95936603543144,0.0876977786879836,0.945106724528467
12471,"12471",2011-12-08,2011-12-19,12,59.6910895826048,65.185277621995,1.09204368822564,0.999423587917263
12472,"12472",2011-12-08,2011-12-19,12,74.3686881444682,26.7194366479224,0.359283420409641,0.995516986318545
12473,"12473",2011-12-08,2011-12-19,12,378.418582702109,88.9272323564738,0.234997001789622,0.989138099277449
12474,"12474",2011-12-08,2011-12-19,12,53.9231364476749,39.495577175873,0.732442134819034,0.997756348564453
12475,"12475",2011-12-08,2011-12-19,12,63.4979307558273,6.11482835923296,0.0962996476648459,1
12476,"12476",2011-12-08,2011-12-19,12,93.8010567851867,34.7312668069094,0.370265197400145,0.997172036005174
12477,"12477",2011-12-08,2011-12-19,12,141.027793763719,40.824840010792,0.289480810280495,0.995257935012886
12478,"12478",2011-12-08,2011-12-19,12,63.4979307558273,11.3735646419152,0.179117091006488,1
12479,"12479",2011-12-08,2011-12-19,12,37.7720620719306,19.4250535242755,0.514270401422185,0.984851537824042
12480,"12480",2011-12-08,2011-12-19,12,94.0796243100876,11.0454076102934,0.117404886459661,0.988701134421259
12481,"12481",2011-12-08,2011-12-19,12,81.2164460858905,20.4930910578357,0.252326862913494,0.995558392005416
12483,"12483",2011-12-08,2011-12-19,12,43.7913950885866,14.4498790982102,0.329970741260451,0.996530956800211
12484,"12484",2011-12-08,2011-12-19,12,103.395991337718,24.8203361370007,0.240051241986074,0.993774921918884
12488,"12488",2011-12-08,2011-12-19,12,58.9493463862348,15.3519947883473,0.260426887310359,0.983034555567156
12489,"12489",2011-12-08,2011-12-19,12,63.4979307558273,1.69106554053518,0.0266318212326941,1
12490,"12490",2011-12-08,2011-12-19,12,62.6287209108093,19.2667942302931,0.307635122514018,0.997250191640946
12491,"12491",2011-12-08,2011-12-19,12,63.4979307558273,7.09942664211457,0.111805637720927,1
12492,"12492",2011-12-08,2011-12-19,12,53.9134860486253,6.78604182483132,0.125869097366676,0.898133122828933
12493,"12493",2011-12-08,2011-12-19,12,46.9058261015135,4.95630577252651,0.105665035336977,0.773404555949691
12494,"12494",2011-12-08,2011-12-19,12,38.4994210388883,11.9258284211874,0.309766435426162,0.997267393983953
12497,"12497",2011-12-08,2011-12-19,12,63.4979307558273,4.85743800534753,0.0764975794884741,1
12498,"12498",2011-12-08,2011-12-19,12,55.3975105642977,10.4114134689018,0.187940096275946,0.938614660649907
12500,"12500",2011-12-08,2011-12-19,12,41.007691324931,13.7310879136901,0.334841769191289,0.995837062616984
12501,"12501",2011-12-08,2011-12-19,12,53.5855555376715,1.58135733599631,0.0295108881512778,0.514657616697546
12502,"12502",2011-12-08,2011-12-19,12,143.131536550052,22.3905776619481,0.156433572933232,0.974435841114533
12504,"12504",2011-12-08,2011-12-19,12,56.1591989457694,22.1679284328329,0.394733700782299,0.973871912820308
12506,"12506",2011-12-08,2011-12-19,12,63.4979307558273,2.30342798047826,0.0362756384823905,1
12507,"12507",2011-12-08,2011-12-19,12,47.6017319323388,4.39417035183094,0.0923111444364425,0.946547837236753
12508,"12508",2011-12-08,2011-12-19,12,55.3724989151571,13.6047790114495,0.245695593986015,0.920152795740566
12509,"12509",2011-12-08,2011-12-19,12,63.4979307558273,1.95030729524802,0.0307145015913615,1
12510,"12510",2011-12-08,2011-12-19,12,58.3822340284028,3.10597017184291,0.053200605004801,0.9016926693623
12512,"12512",2011-12-08,2011-12-19,12,63.4979307558273,5.458754679946,0.0859674420090459,1
12513,"12513",2011-12-08,2011-12-19,12,47.0325034628485,5.42752403737808,0.115399428858073,0.859461389374044
12514,"12514",2011-12-08,2011-12-19,12,63.4979307558273,2.05320976268167,0.0323350656980778,1
12515,"12515",2011-12-08,2011-12-19,12,63.4979307558273,1.62063969498715,0.0255227166570058,1
12516,"12516",2011-12-08,2011-12-19,12,55.2057545875535,4.8112509537044,0.0871512578652285,0.913432285363768
12517,"12517",2011-12-08,2011-12-19,12,97.1180340397785,18.1620250448351,0.187009809500429,0.98666029423649
12518,"12518",2011-12-08,2011-12-19,12,73.2984022082509,20.2876726923719,0.276781922677275,0.983268120301871
12519,"12519",2011-12-08,2011-12-19,12,63.4979307558273,5.59734079714872,0.0881499716687231,1
12520,"12520",2011-12-08,2011-12-19,12,66.2788529899257,13.910493349697,0.209878305404763,0.977245417914146
12521,"12521",2011-12-08,2011-12-19,12,63.4979307558273,3.35472995486563,0.0528321146048961,1
12522,"12522",2011-12-08,2011-12-19,12,53.5966718261784,10.2784223554257,0.191773518862516,0.906428853862689
12523,"12523",2011-12-08,2011-12-19,12,49.421398376052,18.1765869996306,0.367787792270128,0.996487857834549
12524,"12524",2011-12-08,2011-12-19,12,56.5430165307863,13.7110150215334,0.242488212740968,0.996158901698451
12526,"12526",2011-12-08,2011-12-19,12,70.8046864348737,9.67670357674906,0.136667557812712,0.908123624075752
12527,"12527",2011-12-08,2011-12-19,12,40.9558312479567,3.60667569805882,0.088062568580848,0.972065293422478
12528,"12528",2011-12-08,2011-12-19,12,57.4327552620824,14.7234622504173,0.256360019351846,0.996127056984218
12530,"12530",2011-12-08,2011-12-19,12,52.0371823918444,7.67386621228536,0.14746890318735,0.986751950262052
12531,"12531",2011-12-08,2011-12-19,12,63.4979307558273,9.56369238440023,0.150614236882397,1
12532,"12532",2011-12-08,2011-12-19,12,63.4979307558273,7.7664296102162,0.122309963770016,1
12534,"12534",2011-12-08,2011-12-19,12,63.4979307558273,3.57211556501099,0.0562556216004436,1
12535,"12535",2011-12-08,2011-12-19,12,68.3479866748468,5.73192707546288,0.0838638759431421,0.901422599032656
12536,"12536",2011-12-08,2011-12-19,12,2755.6562061233,818.859828989493,0.297156019379311,0.983530012503906
12538,"12538",2011-12-08,2011-12-19,12,63.4979307558273,7.85872559448245,0.123763491202605,1
12539,"12539",2011-12-08,2011-12-19,12,467.895119766487,55.3953549752674,0.118392675270718,0.989367935156464
12540,"12540",2011-12-08,2011-12-19,12,94.3372003889807,51.2228064552042,0.542975689802083,0.997287622760042
12541,"12541",2011-12-08,2011-12-19,12,64.8862930054636,6.54542996442786,0.100875387716736,0.981609178403544
12544,"12544",2011-12-08,2011-12-19,12,47.0325034628485,10.641339022221,0.226254998963146,0.918003501481804
12545,"12545",2011-12-08,2011-12-19,12,69.7347436660837,4.62879249787349,0.0663771350481747,0.929605891255476
12546,"12546",2011-12-08,2011-12-19,12,55.9395536679151,13.9366063731885,0.249136889005641,0.954895816062063
12547,"12547",2011-12-08,2011-12-19,12,53.8690208945977,2.91658055748491,0.0541420747778508,0.808971503605622
12548,"12548",2011-12-08,2011-12-19,12,63.4979307558273,2.99072631340485,0.0470995869913507,1
12550,"12550",2011-12-08,2011-12-19,12,63.4979307558273,4.92984389246646,0.0776378668373226,1
12551,"12551",2011-12-08,2011-12-19,12,63.4979307558273,1.60491313424809,0.0252750462124437,1
12552,"12552",2011-12-08,2011-12-19,12,56.9676863158986,12.1992774414023,0.214143810822061,0.897524133177985
12553,"12553",2011-12-08,2011-12-19,12,47.5731451340697,19.0931279858721,0.401342562743419,0.997697350466331
12556,"12556",2011-12-08,2011-12-19,12,85.1474776809133,8.61451736879231,0.101171727024902,0.929505005913793
12557,"12557",2011-12-08,2011-12-19,12,34.7009600347856,4.72518087565067,0.136168592192088,0.992720851669984
12558,"12558",2011-12-08,2011-12-19,12,63.4979307558273,10.6412263624354,0.167583828886562,1
12559,"12559",2011-12-08,2011-12-19,12,49.9783199171795,1.36986704259635,0.027409225537521,0.457220997574625
12560,"12560",2011-12-08,2011-12-19,12,52.2295940003119,12.1378253454784,0.232393637702908,0.990796410177176
12561,"12561",2011-12-08,2011-12-19,12,63.4979307558273,1.85202794665363,0.0291667448782757,1
12562,"12562",2011-12-08,2011-12-19,12,72.7430373475284,23.5983017548458,0.324406329668438,0.995360604773442
12564,"12564",2011-12-08,2011-12-19,12,63.4979307558273,2.09217013023341,0.0329486347874636,1
12565,"12565",2011-12-08,2011-12-19,12,46.671224086374,1.4738971583309,0.0315804264229961,0.483132885206995
12566,"12566",2011-12-08,2011-12-19,12,47.2270385117194,6.43632693600306,0.136284788096672,0.856944511121193
12567,"12567",2011-12-08,2011-12-19,12,135.412754640344,33.8464662202388,0.249950355933124,0.995576871089254
12569,"12569",2011-12-08,2011-12-19,12,41.4901300558293,43.5566108348795,1.04980656306137,0.999152225264236
12571,"12571",2011-12-08,2011-12-19,12,52.4655894706004,6.23639808310669,0.118866444578905,0.933003966110195
12572,"12572",2011-12-08,2011-12-19,12,63.5988672184367,20.3131471814835,0.319394795377659,0.982892671844627
12573,"12573",2011-12-08,2011-12-19,12,63.4979307558273,2.34424036158709,0.0369183740900401,1
12574,"12574",2011-12-08,2011-12-19,12,63.4979307558273,1.78699226098961,0.0281425274763874,1
12576,"12576",2011-12-08,2011-12-19,12,46.1467799181651,8.9781489886943,0.194556348343607,0.991551495395137
12577,"12577",2011-12-08,2011-12-19,12,89.3577719529051,4.59157124829157,0.0513841286319392,0.948834782009862
12578,"12578",2011-12-08,2011-12-19,12,95.6425922780355,11.1808238041033,0.116902140958291,0.989504250971237
12579,"12579",2011-12-08,2011-12-19,12,46.3933168737013,6.55684903482047,0.141331758034686,0.838242156223942
12580,"12580",2011-12-08,2011-12-19,12,63.4979307558273,2.19636220729956,0.0345895083691053,1
12581,"12581",2011-12-08,2011-12-19,12,63.4979307558273,7.02402379507929,0.110618152614913,1
12582,"12582",2011-12-08,2011-12-19,12,62.700912113337,2.91036006454302,0.0464165506760462,0.710103205989177
12583,"12583",2011-12-08,2011-12-19,12,45.9722058505406,23.0081221019803,0.500478967156407,0.998689513048614
12584,"12584",2011-12-08,2011-12-19,12,57.9515253213936,30.8251121614622,0.531912007328696,0.998325321432864
12585,"12585",2011-12-08,2011-12-19,12,57.250740237914,5.3102244422605,0.0927538127925171,0.811080337898771
12586,"12586",2011-12-08,2011-12-19,12,58.6629203132022,2.96294595943003,0.0505079860261101,0.952932977196419
12587,"12587",2011-12-08,2011-12-19,12,63.4979307558273,10.6412263624354,0.167583828886562,1
12588,"12588",2011-12-08,2011-12-19,12,63.4979307558273,7.02402379507929,0.110618152614913,1
12589,"12589",2011-12-08,2011-12-19,12,75.3679228669599,8.01138118133325,0.106296961314365,0.943401349409456
12590,"12590",2011-12-08,2011-12-19,12,46.2515841952382,2.67224927760452,0.0577763837520541,0.685447752231884
12591,"12591",2011-12-08,2011-12-19,12,63.4979307558273,1.77739000864727,0.0279913059762842,1
12592,"12592",2011-12-08,2011-12-19,12,54.2441956317058,4.12834141190676,0.0761066020765868,0.909703588386998
12593,"12593",2011-12-08,2011-12-19,12,39.5988148778472,4.70946944459333,0.118929555319292,0.943056865876189
12594,"12594",2011-12-08,2011-12-19,12,45.9523774928763,12.8870617803585,0.280443852602758,0.993176457502924
12596,"12596",2011-12-08,2011-12-19,12,61.294701617213,4.34608994636081,0.0709048226305474,0.939248120212584
12597,"12597",2011-12-08,2011-12-19,12,134.086814544026,24.0641510946595,0.17946694592225,0.991956206349305
12598,"12598",2011-12-08,2011-12-19,12,47.9946485093752,13.3198733414503,0.277528302740844,0.996077881659734
12599,"12599",2011-12-08,2011-12-19,12,37.2361147570606,8.49396409973717,0.228110912085063,0.993281256811097
12600,"12600",2011-12-08,2011-12-19,12,40.7481329757107,12.4224310548362,0.30485890144319,0.995493282403521
12601,"12601",2011-12-08,2011-12-19,12,42.7578743706863,6.30865911170689,0.147543796424828,0.810620138513265
12602,"12602",2011-12-08,2011-12-19,12,63.4979307558273,5.84464968725651,0.0920447267759214,1
12603,"12603",2011-12-08,2011-12-19,12,63.4979307558273,8.68440380651351,0.136766721421336,1
12604,"12604",2011-12-08,2011-12-19,12,48.1191206643989,3.16758453774784,0.0658279805202548,0.927787711147339
12607,"12607",2011-12-08,2011-12-19,12,106.415716666757,17.8691348647934,0.167918193143884,0.861093423646984
12609,"12609",2011-12-08,2011-12-19,12,71.6431036816336,6.43016842331012,0.0897527897714258,0.972468682116921
12610,"12610",2011-12-08,2011-12-19,12,52.0075993237665,23.4896924169174,0.451658848367244,0.991233730945278
12611,"12611",2011-12-08,2011-12-19,12,63.4979307558273,6.17189030310691,0.0971982902378358,1
12612,"12612",2011-12-08,2011-12-19,12,48.6026792144495,7.47170834287761,0.153730379963422,0.884347575098155
12613,"12613",2011-12-08,2011-12-19,12,92.2487189762056,13.3427641555244,0.144639018336569,0.987464765937018
12614,"12614",2011-12-08,2011-12-19,12,63.4979307558273,1.99140337747757,0.0313617050787882,1
12615,"12615",2011-12-08,2011-12-19,12,72.3874151640755,14.9435055906183,0.20643789471895,0.991320342321629
12616,"12616",2011-12-08,2011-12-19,12,40.2735878525061,6.53494219472322,0.162263720298676,0.977420848386693
12617,"12617",2011-12-08,2011-12-19,12,63.4979307558273,7.85872559448245,0.123763491202605,1
12618,"12618",2011-12-08,2011-12-19,12,63.4979307558273,8.68440380651351,0.136766721421336,1
12619,"12619",2011-12-08,2011-12-19,12,84.7889940134949,39.0826165288613,0.460939736148314,0.996425467244339
12620,"12620",2011-12-08,2011-12-19,12,62.1526879137528,8.12488213739508,0.130724549655354,0.983412036597063
12621,"12621",2011-12-08,2011-12-19,12,66.0625689359734,35.509562308561,0.537514100351989,0.996752241649446
12622,"12622",2011-12-08,2011-12-19,12,63.4979307558273,2.30342798047826,0.0362756384823905,1
12623,"12623",2011-12-08,2011-12-19,12,63.4979307558273,1.99741605882781,0.0314563960597173,1
12624,"12624",2011-12-08,2011-12-19,12,66.9362180344694,5.67215991684091,0.0847397729271168,0.876817608759026
12625,"12625",2011-12-08,2011-12-19,12,52.9014897752182,4.21847986785254,0.0797421752350857,0.866320829827638
12626,"12626",2011-12-08,2011-12-19,12,57.6085441959185,23.2656781829319,0.403858117014876,0.996104699779677
12627,"12627",2011-12-08,2011-12-19,12,82.0134494002182,34.5031571223465,0.420701206627393,0.994756027994661
12628,"12628",2011-12-08,2011-12-19,12,46.9940978699627,18.1765145062003,0.38678292232562,0.990736245351845
12630,"12630",2011-12-08,2011-12-19,12,83.0826270907549,18.0557190542941,0.217322437753095,0.949627135371071
12631,"12631",2011-12-08,2011-12-19,12,63.4979307558273,5.89675792499356,0.0928653556864512,1
12633,"12633",2011-12-08,2011-12-19,12,61.6987277652381,10.3876339982569,0.168360586587482,0.985326444054429
12635,"12635",2011-12-08,2011-12-19,12,91.3197968743746,8.69733992398669,0.0952404650653277,0.887757332346226
12637,"12637",2011-12-08,2011-12-19,12,105.050446964531,25.8665799832684,0.246230080220428,0.985452111489541
12638,"12638",2011-12-08,2011-12-19,12,63.4979307558273,7.50211093149167,0.118147329246681,1
12639,"12639",2011-12-08,2011-12-19,12,63.4979307558273,2.25629060440752,0.0355332934089424,1
12640,"12640",2011-12-08,2011-12-19,12,59.6778728028801,14.7601396973727,0.247330191311047,0.976716364697638
12641,"12641",2011-12-08,2011-12-19,12,63.4979307558273,3.88696260045181,0.0612140042074536,1
12642,"12642",2011-12-08,2011-12-19,12,59.2516304814996,12.3133122363874,0.207813897040893,0.977655453679776
12643,"12643",2011-12-08,2011-12-19,12,40.926784096574,5.92793335230019,0.144842393145579,0.959259714810936
12644,"12644",2011-12-08,2011-12-19,12,63.4979307558273,3.5915097580002,0.0565610519153902,1
12645,"12645",2011-12-08,2011-12-19,12,47.7542761604389,7.45064658672046,0.156020511371352,0.990558064138983
12646,"12646",2011-12-08,2011-12-19,12,57.7208148622417,11.8782640474831,0.205788225198001,0.954309378062564
12647,"12647",2011-12-08,2011-12-19,12,54.1609532869207,18.1314013925613,0.33476887484807,0.9963490744337
12648,"12648",2011-12-08,2011-12-19,12,63.4979307558273,3.16228692697287,0.0498014169805472,1
12649,"12649",2011-12-08,2011-12-19,12,54.062782630408,4.28708185969516,0.0792982094355583,0.967478974462327
12650,"12650",2011-12-08,2011-12-19,12,63.4979307558273,11.3735646419152,0.179117091006488,1
12651,"12651",2011-12-08,2011-12-19,12,63.4979307558273,1.69975541615084,0.0267686741271462,1
12652,"12652",2011-12-08,2011-12-19,12,47.3659921180558,1.21770158775256,0.0257083517794273,0.442609224435382
12653,"12653",2011-12-08,2011-12-19,12,63.8069828197744,3.61895569176287,0.0567172358233074,0.887927650628304
12654,"12654",2011-12-08,2011-12-19,12,52.5814850742385,6.9093389683995,0.13140250714951,0.990515271465764
12656,"12656",2011-12-08,2011-12-19,12,76.5204640396903,24.2147738952851,0.316448340965694,0.995000187592599
12657,"12657",2011-12-08,2011-12-19,12,68.6659315491338,17.4660246392087,0.254362305224256,0.982314527091342
12658,"12658",2011-12-08,2011-12-19,12,63.4979307558273,9.04062151583105,0.142376631934599,1
12659,"12659",2011-12-08,2011-12-19,12,63.4979307558273,7.85872559448245,0.123763491202605,1
12660,"12660",2011-12-08,2011-12-19,12,63.4979307558273,9.99754305644287,0.157446753578271,1
12662,"12662",2011-12-08,2011-12-19,12,69.5797256275809,19.1765084714973,0.275604830265325,0.995823633380175
